E_z,Grouping_error,Element_ID,E_z after Grouping,Amount of Elements in Group
2633.86190254,62.53709716702451,19850,,
2632.8868484900004,63.512151217023984,19344,,
2631.0541221,65.3448776070245,22752,,
2630.3960681,66.0029316070245,10580,,
2630.205439450001,66.19356025702336,18357,,
2628.8554938000007,67.5435059070237,19739,,
2627.89347562,68.50552408702424,18961,,
2627.8025259099995,68.59647379702483,20828,,
2627.43577043,68.96322927702431,22559,,
2626.61982537,69.77917433702441,17661,,
2626.5923527200002,69.80664698702412,21609,,
2625.0094367899997,71.3895629170247,21705,,
2624.9341211000005,71.46487860702382,18821,,
2621.82581017,74.57318953702452,3198,,
2621.28945602,75.10954368702414,16795,,
2621.04581873,75.3531809770243,16024,,
2619.17401014,77.2249895670243,7888,,
2617.7715162199997,78.62748348702462,21138,,
2616.873042920001,79.52595678702346,21468,,
2616.6495003,79.74949940702436,15907,,
2614.03586727,82.36313243702443,16693,,
2613.96330727,82.4356924370245,2758,,
2613.1582337600003,83.2407659470241,19435,,
2613.1247719600005,83.27422774702382,20596,,
2612.2119521700006,84.18704753702377,20203,,
2611.7832914200003,84.61570828702406,887,,
2611.6392082200005,84.7597914870239,19045,,
2611.2273281999996,85.17167150702471,22279,,
2611.1531084099997,85.24589129702463,13149,,
2609.6417926700005,86.75720703702382,9777,,
2608.73998689,87.65901281702418,21321,,
2607.24675695,89.1522427570244,21546,,
2606.7302925000004,89.668707207024,20863,,
2605.73654941,90.6624502970244,9092,,
2605.6808284100002,90.71817129702413,18421,,
2605.58488519,90.81411451702434,22544,,
2605.406735390001,90.99226431702346,17917,,
2604.560779000001,91.83822070702354,4626,,
2602.46390498,93.93509472702453,18804,,
2602.3155775300006,94.08342217702375,1416,,
2601.2721918399993,95.12680786702504,4753,,
2600.45328696,95.94571274702457,19648,,
2600.38285856,96.01614114702443,19972,,
2599.61025332,96.78874638702428,18310,,
2599.22263133,97.17636837702457,5732,,
2598.47426489,97.92473481702427,14580,,
2598.01272162,98.3862780870245,14063,,
2597.9568023499996,98.44219735702472,19901,,
2597.29158836,99.10741134702448,17823,,
2596.47224717,99.92675253702419,7980,,
2596.13026247,100.2687372370242,17910,,
2593.37059881,103.02840089702431,18102,,
2592.90639352,103.4926061870242,21551,,
2592.05459893,104.34440077702448,8841,,
2591.2049971,105.19400260702423,20783,,
2591.1281457,105.27085400702435,6772,,
2589.67949667,106.71950303702442,18162,,
2589.56285993,106.83613977702453,17678,,
2589.4483458200007,106.95065388702369,21312,,
2589.2984836899986,107.10051601702571,13012,,
2588.0811553900003,108.31784431702408,19464,,
2587.78596594,108.61303376702426,21526,,
2587.5487448800004,108.85025482702395,21066,,
2587.06053535,109.33846435702435,13575,,
2586.9851323699995,109.41386733702484,21196,,
2585.536926299999,110.86207340702549,13134,,
2584.8728313300007,111.52616837702362,19673,,
2584.7803190099994,111.61868069702496,22508,,
2584.572602300001,111.82639740702325,12738,,
2583.9670958700003,112.43190383702404,12680,,
2583.53468843,112.86431127702417,11250,,
2583.10469073,113.29430897702423,15806,,
2581.52653259,114.87246711702437,19713,,
2581.5246897700004,114.87430993702401,3021,,
2581.2633741399995,115.13562556702482,20186,,
2580.83987894,115.55912076702452,10181,,
2579.33380568,117.06519402702452,14767,,
2579.16942587,117.22957383702442,20158,,
2578.6438886200003,117.75511108702403,11095,,
2578.50803605,117.89096365702426,591,,
2576.7189410100004,119.68005869702392,19043,,
2576.6971526299994,119.70184707702492,5201,,
2575.60834132,120.79065838702445,16360,,
2574.70461378,121.69438592702454,19978,,
2574.43387807,121.96512163702437,371,,
2574.2728385900004,122.12616111702391,7075,,
2574.15987597,122.23912373702433,5920,,
2574.005990550001,122.39300915702324,14882,,
2572.5289099700008,123.87008973702359,6697,,
2571.63115139,124.76784831702435,16806,,
2571.579890840001,124.81910886702326,879,,
2571.5466822600015,124.85231744702287,17804,,
2571.35868909,125.04031061702426,16843,,
2569.73766208,126.6613376270243,14225,,
2569.5152957200007,126.88370398702364,15681,,
2569.13538586,127.26361384702432,19474,,
2568.76825377,127.63074593702459,21447,,
2567.6163472000003,128.78265250702407,16209,,
2567.3770346300003,129.0219650770241,20873,,
2567.0869939500003,129.31200575702405,19405,,
2566.54773825,129.85126145702452,21484,,
2566.26988679,130.1291129170245,21491,,
2565.83920354,130.55979616702416,1625,,
2565.8122169300004,130.58678277702393,15205,,
2564.92889558,131.47010412702457,20537,,
2563.84592696,132.55307274702454,5371,,
2563.0605639099995,133.33843579702489,22563,,
2562.61835748,133.78064222702415,14403,,
2562.42316479,133.97583491702426,21367,,
2561.2888406,134.5297408636784,20215,,
2560.437003490001,133.6779037536794,13240,,
2559.8215972400003,133.06249750367851,19915,,
2559.08444821,132.32534847367833,8477,,
2558.8847207399995,132.12562100367768,4286,,
2558.7255849300004,131.96648519367864,20390,,
2558.69759515,131.93849541367808,7294,,
2558.38881944,131.62971970367835,22710,,
2558.1248764200004,131.36577668367863,14812,,
2557.93660738,131.17750764367838,19080,,
2557.43710247,130.6780027336781,11955,,
2557.15737216,130.398272423678,12063,,
2556.1959697,129.43686996367842,20483,,
2556.0641475000007,129.30504776367889,18580,,
2554.5389914300004,127.77989169367856,18314,,
2554.12874887,127.3696491336782,13377,,
2553.38588227,126.62678253367812,20536,,
2553.0217575,126.26265776367836,1167,,
2553.002499440001,126.24339970367919,19159,,
2552.98765849,126.22855875367804,16379,,
2552.553677210001,125.79457747367906,11935,,
2550.6199995000006,123.86089976367884,20883,,
2549.9329869900002,123.17388725367846,18926,,
2548.08066052,121.32156078367825,15821,,
2546.365202,119.60610226367817,17965,,
2545.03275795,118.27365821367812,22030,,
2543.36640651,116.60730677367837,7339,,
2543.11071957,116.35161983367834,1936,,
2543.00262889,116.24352915367808,11833,,
2540.61492772,113.85582798367841,19789,,
2539.08880485,112.3297051136783,7663,,
2538.5595215800004,111.80042184367858,19860,,
2537.96046365,111.20136391367805,18890,,
2537.8955321800004,111.13643244367859,1159,,
2537.66626996,110.90717022367835,12772,,
2536.2725396700002,109.51343993367846,13433,,
2536.2167517000003,109.45765196367847,20348,,
2534.6310182200004,107.87191848367866,16063,,
2532.98594218,106.22684244367838,15274,,
2532.40194953,105.64284979367812,18612,,
2531.726621359999,104.96752162367738,19519,,
2531.38182512,104.62272538367824,19233,,
2531.2610681,104.50196836367832,4075,,
2531.08639239,104.32729265367834,19644,,
2529.51161042,102.75251068367834,21027,,
2528.9731845300007,102.21408479367892,16398,,
2528.78584691,102.02674717367836,16509,,
2526.32561042,99.56651068367819,6091,,
2524.20872713,97.44962739367838,14004,,
2523.1720317999984,96.41293206367664,14770,,
2523.09652031,96.33742057367817,21490,,
2523.0124557100007,96.25335597367894,18082,,
2523.0079343700004,96.2488346336786,9439,,
2521.6481912600007,94.88909152367887,19130,,
2520.9103490400003,94.15124930367847,13890,,
2520.7185819000006,93.95948216367879,18619,,
2519.99545965,93.23635991367837,10698,,
2519.31802752,92.55892778367843,15639,,
2517.68608494,90.92698520367821,14937,,
2517.679263710001,90.92016397367934,12376,,
2517.2957129900005,90.53661325367875,14384,,
2516.973881700001,90.21478196367934,16473,,
2516.37392277,89.61482303367802,9590,,
2515.91844784,89.15934810367844,21073,,
2514.5190097900004,87.7599100536786,9407,,
2513.84243327,87.08333353367834,8149,,
2513.78049949,87.021399753678,20311,,
2512.72268622,85.96358648367823,20655,,
2511.7559870300006,84.99688729367881,5215,,
2510.62001368,83.86091394367804,21127,,
2510.3475078900005,83.58840815367876,18568,,
2509.3995515500005,82.64045181367874,20132,,
2509.2787099199995,82.51961018367774,16326,,
2509.04190447,82.2828047336784,20663,,
2508.5737467200006,81.81464698367881,19536,,
2507.99293239,81.23383265367829,10123,,
2507.5845046,80.82540486367816,13573,,
2507.2750372100004,80.5159374736786,15761,,
2506.69087072,79.93177098367823,22232,,
2506.3607611199996,79.60166138367777,2964,,
2505.42402536,78.6649256236783,18355,,
2504.22363123,77.46453149367835,16972,,
2504.038364099999,77.27926436367716,3777,,
2504.01984245,77.26074271367816,19112,,
2502.96768185,76.2085821136784,10348,,
2502.7704202400005,76.01132050367869,19859,,
2501.3170140200004,74.55791428367866,18080,,
2501.17142391,74.41232417367837,2951,,
2500.85850114,74.09940140367826,18533,,
2500.83112814,74.07202840367836,21386,,
2498.232162500001,71.47306276367908,17774,,
2497.5577526700004,70.79865293367857,17448,,
2497.4468413,70.68774156367817,17222,,
2497.3206766600006,70.56157692367879,22324,,
2496.87607048,70.1169707436784,2977,,
2496.3992622400006,69.64016250367877,18331,,
2496.18299016,69.42389042367813,14832,,
2495.8664090100006,69.10730927367877,11194,,
2494.6269263700005,67.86782663367876,14171,,
2494.48898734,67.72988760367843,17518,,
2494.4625926700005,67.70349293367872,10635,,
2494.30755313,67.5484533936783,19133,,
2492.81242735,66.053327613678,10439,,
2492.80612512,66.04702538367837,7102,,
2492.6665598100003,65.90746007367852,8599,,
2492.1649814,65.40588166367843,1154,,
2491.60535512,64.846255383678,17444,,
2491.42675576,64.66765602367832,16062,,
2491.33726939,64.57816965367829,17275,,
2490.45127932,63.69217958367835,8884,,
2490.14299387,63.38389413367804,15602,,
2489.93744738,63.17834764367808,14759,,
2489.89500607,63.13590633367812,21309,,
2488.43955611,61.680456373678226,14446,,
2488.2299692299994,61.47086949367758,22144,,
2486.6356023800004,59.87650264367858,14991,,
2486.52088134,59.76178160367817,19780,,
2485.3542656500013,58.595165913679466,14951,,
2484.4633548399997,57.70425510367795,22751,,
2484.00711947,57.24801973367812,21048,,
2483.869250370001,57.11015063367904,18136,,
2481.7693241700003,55.01022443367856,18673,,
2479.88826939,53.12916965367822,16147,,
2479.72258055,52.963480813678416,6994,,
2477.75283524,50.99373550367818,8065,,
2477.4499843700005,50.69088463367871,22478,,
2477.2459788199994,50.48687908367765,18553,,
2476.7701193,50.01101956367802,2629,,
2475.17943986,48.420340123678216,10669,,
2470.8057927799996,44.046693043677806,8264,,
2470.71734738,43.95824764367808,15868,,
2469.4774324699997,42.718332733677926,14356,,
2469.33764226,42.57854252367815,22139,,
2469.10530978,42.346210043678184,18277,,
2468.45152838,41.69242864367834,20452,,
2468.361602,41.60250226367816,15684,,
2466.4697932500003,39.71069351367851,20948,,
2466.2802072800005,39.52110754367868,2002,,
2466.2792559,39.520156163678166,8388,,
2466.2620376499995,39.50293791367767,21102,,
2465.2449843,38.485884563678155,21506,,
2463.2471531100005,36.48805337367867,19023,,
2462.85045279,36.091353053678176,15784,,
2462.6853191300006,35.92621939367882,20980,,
2462.06275981,35.3036600736782,19946,,
2461.3459898800015,34.58689014367974,13194,,
2460.46206309,33.702963353678115,13838,,
2459.4973342400003,32.73823450367854,21251,,
2459.2641153000004,32.505015563678626,13161,,
2457.915320440001,31.156220703679082,9775,,
2457.89070763,31.131607893678392,17833,,
2457.690401070001,30.93130133367913,14510,,
2457.08668108,30.327581343678048,15756,,
2457.00563183,30.24653209367807,18175,,
2455.1406463599988,28.381546623676968,17511,,
2454.36134734,27.60224760367828,6935,,
2454.183666550001,27.42456681367912,11370,,
2453.3717605100005,26.612660773678726,9130,,
2453.07553771,26.31643797367815,20700,,
2452.28912068,25.53002094367821,3297,,
2452.03548407,25.27638433367838,21190,,
2451.85953793,25.1004381936782,22681,,
2450.7687486200007,24.009648883678892,16788,,
2450.2611718099997,23.502072073677937,18498,,
2449.6182459099996,22.8591461736778,20897,,
2449.09833763,22.339237893678273,13628,,
2447.91202005,21.15292031367835,20720,,
2447.2425622400006,20.483462503678766,18953,,
2447.16889216,20.409792423678027,19265,,
2446.30827952,19.549179783678028,14469,,
2446.21342105,19.454321313678065,19995,,
2446.15110327,19.392003533678235,19050,,
2445.18370852,18.424608783678195,9249,,
2445.119393450001,18.36029371367931,20710,,
2443.907979890001,17.14888015367933,20877,,
2442.77827157,16.01917183367823,7844,,
2442.73461808,15.975518343678232,20972,,
2442.71902862,15.959928883678003,15649,,
2442.609302970001,15.850203233679167,18412,,
2442.35994857,15.600848833678356,12441,,
2441.7112980800007,14.952198343678901,14331,,
2441.63768048,14.878580743678413,4366,,
2440.5187818500003,13.759682113678537,16501,,
2439.3132023299995,12.554102593677726,15278,,
2438.8071776699994,12.048077933677632,20808,,
2437.79995661,11.040856873678422,13050,,
2437.66890331,10.909803573678346,18256,,
2436.7799358900006,10.020836153678829,19327,,
2436.08840917,9.32930943367819,20477,,
2435.2988639200003,8.539764183678471,1744,,
2434.27156566,7.512465923678064,1760,,
2434.20082714,7.441727403678215,21217,,
2433.3862058800005,6.627106143678702,6940,,
2433.17325589,6.41415615367805,11416,,
2433.1287518,6.3696520636781315,11883,,
2431.49707686,4.73797712367832,16394,,
2430.97696632,4.2178665836781875,20043,,
2428.81698493,2.0578851936784304,11072,,
2428.7844536799994,2.025353943677601,19514,,
2428.4930013399985,1.7339016036767134,15359,,
2428.3868614300004,1.6277616936786217,18940,,
2428.36955249,1.610452753678146,12373,,
2428.32483261,1.565732873678371,9663,,
2427.81538852,1.0562887836781556,21010,,
2427.67235773,0.913257993678144,11970,,
2426.06739535,0.6917043863218169,22177,,
2424.54984781,2.20925192632194,17432,,
2423.6886823,3.0704174363218044,11017,,
2423.5760135,3.183086236321742,16116,,
2422.3692949699994,4.389804766322413,20609,,
2421.34009415,5.419005586321873,21115,,
2421.3303078900008,5.428791846321019,16874,,
2421.10191912,5.657180616321966,20308,,
2421.00675702,5.752342716321891,15367,,
2420.75862274,6.000476996321595,18483,,
2420.42744674,6.331652996321736,17118,,
2419.2757011599997,7.483398576322088,21629,,
2417.83324317,8.925856566321727,19038,,
2417.55659055,9.202509186322004,16351,,
2417.180589380001,9.578510356320749,19542,,
2417.0275024599996,9.73159727632219,18909,,
2416.97922619,9.779873546321596,19688,,
2416.8976383499994,9.86146138632239,10075,,
2415.38241607,11.376683666321696,22586,,
2414.35330893,12.405790806321875,20180,,
2414.13972229,12.619377446321778,21443,,
2412.1961779599997,14.562921776322128,17045,,
2412.1312215000003,14.627878236321521,18885,,
2411.40743239,15.351667346321847,20872,,
2410.57924113,16.179858606321886,19296,,
2409.98033695,16.77876278632175,15883,,
2409.87359176,16.885507976321605,19281,,
2409.7081576100004,17.050942126321388,17881,,
2409.0949182,17.66418153632185,13899,,
2408.5892740899994,18.16982564632235,21280,,
2408.5597317699994,18.19936796632237,21253,,
2408.1505758299995,18.60852390632226,18726,,
2407.98170065,18.777399086321566,19118,,
2407.13098699,19.628112746321676,14245,,
2405.55362045,21.20547928632186,21228,,
2405.53650894,21.222590796321583,7258,,
2405.50242791,21.256671826321963,6272,,
2405.4030764900003,21.356023246321456,16384,,
2405.0490216400003,21.710078096321467,10595,,
2403.62295335,23.136146386321798,14690,,
2403.61231057,23.146789166321923,17669,,
2403.0094946100003,23.749605126321512,16156,,
2402.83807432,23.921025416321754,16185,,
2400.75176045,26.007339286321894,19362,,
2400.7237050699996,26.03539466632219,19568,,
2400.2078363799997,26.551263356322124,14531,,
2399.38520809,27.37389164632168,2069,,
2398.50039178,28.258707956321814,18606,,
2398.29787205,28.461227686321763,18002,,
2397.6383819800003,29.120717756321483,16638,,
2396.6575454700005,30.101554266321273,18507,,
2395.3404079500006,31.418691786321233,4447,,
2394.000354190001,32.758745546320824,13640,,
2393.0738164500003,33.685283286321464,15410,,
2390.80756611,35.951533626321634,20249,,
2390.7053353,36.05376443632167,3060,,
2390.17009779,36.58900194632179,15332,,
2389.80285212,36.95624761632189,9128,,
2389.3988221,37.360277636321825,19895,,
2387.44701887,39.312080866321594,3304,,
2386.62000026,40.13909947632192,20010,,
2386.03389701,40.72520272632164,20130,,
2385.97380969,40.785290046321734,18453,,
2385.41845125,41.3406484863217,22732,,
2385.3431475499997,41.4159521863221,20691,,
2384.6834744600005,42.07562527632126,9800,,
2384.3743691399995,42.38473059632224,10783,,
2383.5576065200003,43.20149321632152,9954,,
2382.28258208,44.4765176563219,4574,,
2381.3616910200003,45.39740871632148,19832,,
2380.5135146799994,46.2455850563224,8586,,
2378.66490481,48.09419492632196,19943,,
2378.27279496,48.48630477632196,16034,,
2378.0870460600004,48.67205367632141,8571,,
2376.59804663,50.16105310632156,19187,,
2376.54825112,50.21084861632198,11148,,
2375.49865409,51.26044564632184,1353,,
2374.99210718,51.76699255632184,19553,,
2373.94787323,52.81122650632187,19996,,
2373.56994396,53.18915577632197,3011,,
2372.5493579900003,54.20974174632147,19501,,
2370.95881903,55.8002807063217,13524,,
2370.86148799,55.89761174632167,15369,,
2370.08033542,56.678764316321576,12585,,
2369.90123091,56.85786882632192,10327,,
2368.8350372,57.9240625363218,20633,,
2368.1513466899996,58.60775304632216,22117,,
2366.06494567,60.69415406632197,19639,,
2364.0819306299995,62.67716910632225,18090,,
2363.22388381,63.5352159263216,10180,,
2362.97830733,63.78079240632178,22180,,
2362.6949262100006,64.06417352632116,5289,,
2362.24051807,64.518581666322,15180,,
2362.18675197,64.57234776632185,18272,,
2361.8414826100006,64.91761712632115,9714,,
2360.93254095,65.82655878632158,13750,,
2360.8046198200004,65.95447991632136,5517,,
2360.7818594100004,65.97724032632141,20076,,
2360.7053806200006,66.05371911632119,21368,,
2360.6892487799996,66.06985095632217,15428,,
2360.64337332,66.11572641632165,7426,,
2360.4143965599997,66.34470317632213,9017,,
2360.20802284,66.55107689632177,13303,,
2359.2934341300006,67.46566560632118,20524,,
2358.71943566,68.03966407632197,22366,,
2356.9589571600004,69.80014257632138,6562,,
2356.88713868,69.87196105632165,16792,,
2356.8702930300005,69.88880670632125,5824,,
2355.40008998,71.35900975632194,19619,,
2354.8462178400005,71.91288189632132,7173,,
2353.0878686500005,73.67123108632131,11132,,
2352.21926556,74.53983417632162,13946,,
2351.7966711300005,74.96242860632128,12824,,
2351.5724269300003,75.18667280632144,12328,,
2351.52692836,75.23217137632173,16045,,
2350.89719328,75.86190645632178,20823,,
2350.85805701,75.90104272632198,8364,,
2350.477304,76.28179573632178,18231,,
2350.16650631,76.59259342632186,14445,,
2350.0070810700004,76.75201866632142,13190,,
2349.7727683700004,76.98633136632134,6029,,
2346.7755693499994,79.9835303863224,20009,,
2346.4157678,80.34333193632165,14110,,
2346.0141183000005,80.74498143632127,14649,,
2345.8447143299995,80.91438540632225,7609,,
2345.6399064300003,81.11919330632145,21334,,
2345.62618541,81.13291432632195,18781,,
2345.39928248,81.359817256322,19078,,
2345.1165720000004,81.64252773632143,14995,,
2344.13794924,82.62115049632166,20419,,
2343.6973800400006,83.06171969632123,13200,,
2342.31285897,84.44624076632181,11414,,
2341.69673971,85.06236002632158,21298,,
2341.276067,85.483032736322,22368,,
2341.0178141,85.74128563632166,5444,,
2340.9943139500006,85.76478578632123,10524,,
2340.98159679,85.77750294632187,18780,,
2340.2954664599997,86.46363327632207,13126,,
2339.88787995,86.87121978632194,10584,,
2339.07104465,87.68805508632158,14685,,
2338.877527450001,87.88157228632099,19670,,
2337.61631604,89.14278369632166,4655,,
2337.5858876800003,89.17321205632152,21162,,
2337.21372932,89.54537041632193,19314,,
2336.2418904,90.51720933632168,925,,
2335.62763922,91.13146051632157,19488,,
2334.935426670001,91.82367306632068,20414,,
2334.01413946,92.74496027632176,16359,,
2333.9604199200003,92.79867981632151,20731,,
2333.73813901,93.02096072632185,9587,,
2333.46636943,93.29273030632157,10087,,
2331.7326276099993,95.02647212632246,15899,,
2331.2969479000003,95.46215183632148,8627,,
2331.2323283599994,95.52677137632236,9308,,
2330.7945339899998,95.96456574632202,21677,,
2330.7507195900002,96.00838014632154,15730,,
2330.4047894800005,96.35431025632124,20416,,
2330.0385089400006,96.72059079632118,19520,,
2329.43284207,97.32625766632191,17693,,
2329.25214668,97.50695305632189,13661,,
2328.63644741,98.12265232632171,18488,,
2326.98324164,99.77585809632183,10623,,
2326.3011798,100.45791993632156,18586,,
2325.5584116099994,101.20068812632235,17579,,
2325.39353567,101.3655640663219,8206,,
2325.05758211,101.70151762632167,17619,,
2325.0566198700003,101.70247986632148,17195,,
2324.8212174000005,101.93788233632131,20465,,
2324.22331893,102.53578080632178,14843,,
2323.79074443,102.96835530632188,13852,,
2323.55566558,103.20343415632169,20089,,
2322.993913700001,103.76518603632076,17431,,
2322.75703563,104.002064106322,19181,,
2321.6210281500003,105.13807158632153,20083,,
2320.71845753,106.04064220632199,18871,,
2318.64907291,108.1100268263217,14664,,
2318.4590006800004,108.30009905632141,15530,,
2317.24231452,109.51678521632175,18893,,
2316.3593427200003,110.39975701632147,22677,,
2315.00977335,111.74932638632163,16520,,
2313.71214029,113.04695944632158,17366,,
2313.445027,113.31407273632158,9798,,
2313.1371935700004,113.62190616632142,20421,,
2312.6276459500004,114.13145378632134,16167,,
2312.4274578800005,114.33164185632131,20407,,
2312.28300524,114.47609449632182,1086,,
2312.2207623000004,114.5383374363214,19457,,
2310.57460058,116.18449915632164,9057,,
2310.51441513,116.2446846063217,2766,,
2309.85404902,116.90505071632197,20678,,
2309.4826303500004,117.27646938632142,2692,,
2307.58748036,119.17161937632181,22625,,
2307.1088201700004,119.65027956632139,3944,,
2307.02742733,119.73167240632165,19696,,
2306.9680650400005,119.79103469632128,12515,,
2306.43955357,120.31954616632174,2842,,
2306.40663801,120.35246172632196,6379,,
2303.9076954399998,119.8245056773103,12476,,
2303.55874159,119.47555182731048,11995,,
2303.3953500900006,119.31216032731118,7769,,
2303.30158596,119.21839619731054,22496,,
2301.9159958,117.83280603731055,20464,,
2301.35081507,117.26762530731048,10039,,
2301.06919535,116.9860055873105,16875,,
2300.82808565,116.74489588731058,22630,,
2300.7424273800007,116.65923761731119,13169,,
2300.5561883800005,116.47299861731108,20052,,
2299.90606423,115.82287446731061,19543,,
2299.70792268,115.62473291731067,17117,,
2297.83824812,113.75505835731065,15276,,
2297.7869149200005,113.70372515731106,22444,,
2296.8923108800004,112.80912111731095,18309,,
2296.20264739,112.11945762731057,16698,,
2295.4523997999995,111.36921003731004,18772,,
2294.3803683399997,110.2971785773102,15915,,
2294.2212892500006,110.13809948731114,21852,,
2293.4340358400004,109.35084607731096,18976,,
2293.3586097999996,109.27542003731014,18763,,
2293.3032802100006,109.22009044731112,21659,,
2293.2563950799995,109.17320531731002,20489,,
2293.2243842100006,109.14119444731114,18414,,
2293.21329874,109.13010897731056,12021,,
2292.8621817000003,108.77899193731082,11485,,
2292.8585683200004,108.77537855731089,22257,,
2290.6473555800003,106.56416581731082,10217,,
2290.2351834300002,106.15199366731076,13492,,
2289.83241124,105.74922147731058,16407,,
2289.2353419299993,105.15215216730985,9623,,
2288.68074506,104.59755529731046,19829,,
2287.7056880100004,103.62249824731089,15965,,
2286.6059718600004,102.52278209731094,12006,,
2285.79349439,101.7103046273105,16498,,
2285.5681450899992,101.48495532730976,20551,,
2285.48584864,101.40265887731039,19546,,
2285.36335956,101.28016979731046,17282,,
2284.66361865,100.58042888731052,20468,,
2284.5755366399994,100.49234687730996,17882,,
2284.2369236999994,100.15373393730988,22579,,
2283.1147124599997,99.03152269731027,10409,,
2281.955738820001,97.87254905731152,10844,,
2281.2913807699997,97.20819100731023,17602,,
2280.59836661,96.51517684731061,6267,,
2280.51327823,96.43008846731072,11167,,
2279.95985533,95.87666556731074,18554,,
2279.3973767000007,95.3141869373112,14301,,
2279.2408974100003,95.15770764731087,16513,,
2279.2294257,95.1462359373104,20309,,
2277.31165704,93.2284672773103,6129,,
2276.1474931799994,92.06430341730993,19070,,
2276.0059286200008,91.92273885731129,17647,,
2275.7518585,91.66866873731033,12834,,
2275.5078968999997,91.42470713731018,12286,,
2275.2882070900005,91.205017327311,22400,,
2274.1401422999998,90.05695253731028,12222,,
2274.06414411,89.98095434731067,9250,,
2273.52964032,89.44645055731053,17929,,
2272.77097278,88.68778301731072,16832,,
2271.9058911600005,87.822701397311,20098,,
2271.1140935300004,87.03090376731097,21139,,
2270.9008365,86.8176467373105,14958,,
2270.63744967,86.55425990731055,12126,,
2270.3512779,86.26808813731031,11423,,
2270.13635776,86.05316799731054,17949,,
2270.01889242,85.93570265731069,18200,,
2269.30612773,85.22293796731037,18149,,
2269.21059531,85.12740554731045,20940,,
2268.40534166,84.3221518973105,16928,,
2268.3349175200005,84.25172775731107,21721,,
2268.25338014,84.17019037731052,9298,,
2267.523297270001,83.4401075073115,2020,,
2267.21092807,83.12773830731066,18410,,
2266.8788773700003,82.79568760731081,19948,,
2266.6465478799996,82.56335811731014,20701,,
2266.0627943500003,81.97960458731086,21446,,
2266.01097222,81.92778245731051,18402,,
2265.82338209,81.74019232731052,18084,,
2265.1650374199994,81.08184765730994,16181,,
2264.8586613200005,80.775471557311,1323,,
2263.3470246499996,79.26383488731017,21643,,
2263.0987038399994,79.01551407730994,12470,,
2262.7789768200005,78.69578705731101,20616,,
2262.7218232100004,78.6386334473109,13121,,
2261.99303193,77.90984216731067,14744,,
2261.13420331,77.0510135473105,20389,,
2260.8691564299997,76.78596666731028,19845,,
2260.09899488,76.01580511731072,16128,,
2259.6760917300003,75.59290196731081,18690,,
2258.48104919,74.39785942731032,15176,,
2258.25584911,74.1726593473104,16355,,
2258.22656232,74.14337255731061,17738,,
2257.77181416,73.68862439731038,19764,,
2257.6674684900004,73.5842787273109,18587,,
2256.69745168,72.61426191731061,17586,,
2256.35073899,72.26754922731061,15389,,
2256.1764024700005,72.09321270731107,20654,,
2256.00224486,71.91905509731032,19368,,
2255.4712483599997,71.38805859731019,16807,,
2255.3891194899993,71.30592972730983,20437,,
2255.2686383000005,71.185448537311,16771,,
2254.54932058,70.46613081731039,20233,,
2254.1282621600003,70.04507239731083,10542,,
2253.5572830600004,69.4740932973109,20673,,
2253.4666018699995,69.38341210731005,18109,,
2252.01495435,67.93176458731068,2080,,
2251.2049706600005,67.12178089731106,12994,,
2250.09729943,66.01410966731055,4656,,
2249.60989124,65.52670147731033,20561,,
2249.51195894,65.42876917731064,21399,,
2249.1155369600006,65.03234719731108,22578,,
2248.7542319100003,64.6710421473108,1252,,
2248.53642724,64.45323747731072,20864,,
2247.4207635299995,63.337573767310005,19936,,
2246.7320673,62.648877537310454,17459,,
2246.5685597200004,62.48536995731092,8015,,
2246.5306965100003,62.447506747310854,2440,,
2245.93870834,61.855518577310704,16998,,
2245.67425826,61.591068497310516,5644,,
2244.5946209000003,60.511431137310865,18406,,
2244.18882973,60.10563996731071,13511,,
2243.9380918600004,59.85490209731097,19390,,
2243.7601884499995,59.67699868731006,16988,,
2243.56659982,59.48341005731072,19102,,
2241.72622236,57.643032597310594,17599,,
2241.5727068899996,57.48951712731014,20236,,
2241.47570166,57.39251189731067,7764,,
2237.96271481,53.87952504731038,17930,,
2236.6432920499997,52.5601022873102,635,,
2236.3387570200002,52.25556725731076,18063,,
2236.3160061600006,52.232816397311126,8200,,
2235.39901015,51.315820387310396,7794,,
2235.3667351100003,51.28354534731079,16413,,
2234.7800945,50.69690473731043,20844,,
2233.35723938,49.27404961731054,20895,,
2232.84479102,48.7616012573103,17918,,
2232.8286244600004,48.745434697310884,8578,,
2231.88647649,47.80328672731048,19447,,
2230.54177604,46.45858627731059,14509,,
2229.41689399,45.33370422731059,20508,,
2229.2350388600003,45.15184909731079,20030,,
2228.3411897100004,44.257999947310964,16899,,
2226.76312374,42.67993397731061,13327,,
2226.55076957,42.46757980731036,14562,,
2226.2644266,42.181236837310735,15450,,
2226.0766220100004,41.99343224731092,20047,,
2225.62497719,41.54178742731074,14618,,
2223.9459905399995,39.862800777309985,4830,,
2223.49391135,39.41072158731049,14901,,
2223.0289249000007,38.9457351373112,16243,,
2222.43758441,38.35439464731053,19254,,
2222.11334056,38.0301507973104,19769,,
2220.77522779,36.692038027310446,2565,,
2220.6364437000007,36.55325393731118,18287,,
2220.46960013,36.38641036731042,16764,,
2220.41138529,36.32819552731053,15707,,
2220.12833081,36.04514104731061,22494,,
2219.5152196599997,35.43202989731026,20688,,
